benchmark,config,avg_sim
ABVFPLRA/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0877_true-unreach-call.c_12.smt2,,0.0
ABVFPLRA/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0880_true-unreach-call.c_13.smt2,,0.0
ABVFPLRA/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0880_true-unreach-call.c_15.smt2,,0.0
ABVFPLRA/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0880_true-unreach-call.c_18.smt2,,0.0
ABVFPLRA/20230321-UltimateAutomizerSvcomp2023/float_req_bl_0683a.c_5.smt2,,0.0
ABVFPLRA/20230321-UltimateAutomizerSvcomp2023/float_req_bl_0683a.c_7.smt2,,0.0
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_15.smt2,,4.1
ALIA/20230321-UltimateAutomizerSvcomp2023/bubble_sort_linux-2.i_29.smt2,,2.96
ALIA/20230321-UltimateAutomizerSvcomp2023/dll-01-2.i_6.smt2,,1.11
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_append_unequal.i_18.smt2,,1.48
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_insert_unequal.i_10.smt2,,1.78
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_prepend_unequal.i_9.smt2,,1.11
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all.i_10.smt2,,5.78
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_121.smt2,,5.78
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2c_update_all_reverse.i_211.smt2,,2.59
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_14.smt2,,4.0
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_equal.i_7.smt2,,4.0
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_13.smt2,,3.33
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_26.smt2,,3.11
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_54.smt2,,2.67
ALIA/20230321-UltimateAutomizerSvcomp2023/dll2n_append_unequal.i_74.smt2,,3.33
