benchmark,config,avg_sim
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.CardinalityOfSetsOfSequenceIndices.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.DisjointConcatenation.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.EqualExtensionality.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.FlattenAdditive.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.FlattenIndexInBounds.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.FlattenIndexIsCorrect.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.FlattenLengthAdditive.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.FlattenLengthSubSeq.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.FlattenShapeAdditive.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.FlattenSingleton.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.FlattenUnflattenIdentity.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.Insert.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.InsertMultiset.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.NoDupesMultiset.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.NoDupesSetCardinality.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.Replace1with2.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.SeqMaxCorrespondence.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.SetCardinality.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.SetCardinality0.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.SubseqMax.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.UnflattenFlattenIdentity.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.UnflattenIndexInBounds.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.UnflattenIndexIsCorrect.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.UnflattenIndexOrdering.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.UnzipOfZip.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.ZipOfUnzip.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.concatSeqAdditive.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__array__slice__slice.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__array__suffix__slice.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__concatSeqLen__ge__elemLen.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__concatSeqLen__le__mul.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__seq__extensionality.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__seq__extensionality__slice.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__seq__slice__slice.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__seq__slice__suffix.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.lemma__seq__suffix__slice.smt2,,0.14
d_lvbkv/lib-Base-Sequences.i.dfy.Impl__Sequences.__default.sum__slice__second.smt2,,0.14
d_lvbkv/lib-Base-SequencesLite.s.dfy.CheckWellformed__SequencesLite.__default.DropLast.smt2,,0.0
d_lvbkv/lib-Base-SequencesLite.s.dfy.CheckWellformed__SequencesLite.__default.Last.smt2,,0.0
d_lvbkv/lib-Base-SetBijectivity.i.dfy.Impl__SetBijectivity.__default.BijectivityImpliesEqualCardinality.smt2,,0.0
d_lvbkv/lib-Base-SetBijectivity.i.dfy.Impl__SetBijectivity.__default.CrossProductCardinality.smt2,,0.0
d_lvbkv/lib-Base-Sets.i.dfy.Impl__Sets.__default.CardinalitySetRange.smt2,,0.0
d_lvbkv/lib-Base-Sets.i.dfy.Impl__Sets.__default.ProperSubsetImpliesSmallerCardinality.smt2,,0.0
d_lvbkv/lib-Base-Sets.i.dfy.Impl__Sets.__default.SetInclusionAndEqualCardinalityImpliesSetEquality.smt2,,0.0
d_lvbkv/lib-Base-Sets.i.dfy.Impl__Sets.__default.SetInclusionImpliesSmallerCardinality.smt2,,0.0
d_lvbkv/lib-Base-Sets.i.dfy.Impl__Sets.__default.SetInclusionImpliesStrictlySmallerCardinality.smt2,,0.0
d_lvbkv/lib-Base-Sets.i.dfy.Impl__Sets.__default.SubSetExtensionality.smt2,,0.0
d_lvbkv/lib-Base-mathematics.i.dfy.CheckWellformed__Mathematics.__default.DivCeilLT.smt2,,0.0
d_lvbkv/lib-Base-mathematics.i.dfy.Impl__Mathematics.__default.DivCeilLT.smt2,,0.0
d_lvbkv/lib-Base-mathematics.i.dfy.Impl__Mathematics.__default.PosMulPosIsPos.smt2,,0.0
d_lvbkv/lib-Base-mathematics.i.dfy.Impl__Mathematics.__default.PosMulPreservesOrder.smt2,,0.0
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.IndexOfFirstGt.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.IndexOfFirstGte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.MapPivotedUnion.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.PosEqLargestLteForAllElts.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.SomeElement.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.SortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.StrictlySortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.lte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.strictlySortedInsert.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Byte__Order.__default.strictlySortedInsert2.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.IndexOfFirstGt.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.IndexOfFirstGte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.MapPivotedUnion.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.PosEqLargestLteForAllElts.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.SortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.StrictlySortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.lte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.strictlySortedInsert.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Char__Order.__default.strictlySortedInsert2.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.IndexOfFirstGt.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.IndexOfFirstGte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.MapPivotedUnion.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.PosEqLargestLteForAllElts.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.SortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.StrictlySortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.lte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.strictlySortedInsert.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Integer__Order.__default.strictlySortedInsert2.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.IndexOfFirstGt.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.IndexOfFirstGte.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.MapPivotedUnion.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.PosEqLargestLteForAllElts.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.SortedAugment.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.StrictlySortedAugment.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.lte.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.ltedef.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.strictlySortedInsert.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Lexicographic__Byte__Order.__default.strictlySortedInsert2.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.IndexOfFirstGt.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.IndexOfFirstGte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.MapPivotedUnion.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.PosEqLargestLteForAllElts.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.SomeElement.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.SortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.StrictlySortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.lte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.strictlySortedInsert.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Nat__Order.__default.strictlySortedInsert2.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.FlattenStrictlySorted.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.IndexOfFirstGt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.IndexOfFirstGtIsUnique.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.IndexOfFirstGte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.IndexOfFirstGteIsUnique.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.IsStrictlySortedImpliesLt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.IsStrictlySortedImpliesLtIndices.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.LargestLt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.LargestLtIsUnique.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.LargestLte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.LargestLteIsUnique.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.LargestLteIsUnique2.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.LargestLteSubsequence.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.MapPivotedUnion.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.MapSuccessor.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.NotMinimum.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.PosEqLargestLte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.PosEqLargestLteForAllElts.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.SeqSuccessor.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.SetAllLt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.SetAllLte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.SetSuccessor.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.SortedAugment.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.SortedSeqForMap.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.StrictlySortedAugment.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.StrictlySortedPrepend.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.binarySearchIndexOfFirstKeyGt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.binarySearchIndexOfFirstKeyGtIter.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.binarySearchIndexOfFirstKeyGte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.binarySearchIndexOfFirstKeyGteIter.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.lte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.maximum.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.maximumOpt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.minimum.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.minimumOpt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.strictlySortedInsert.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Order.__default.strictlySortedInsert2.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.BiggestInSet.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.ExistsBiggestInSet.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.IsSorted.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.IsSortedImpliesLte.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.IsStrictlySorted.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.IsStrictlySortedImpliesLte.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.IsStrictlySortedInternal.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.Max.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.Min.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.SortSet.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.SortedAugment.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.SortedSubsequence.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.StrictlySortedSubsequence.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.lt.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Total__Preorder.__default.lte.smt2,,0.15
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.IndexOfFirstGt.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.IndexOfFirstGte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.MapPivotedUnion.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.PosEqLargestLteForAllElts.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.SomeElement.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.SortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.StrictlySortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.lte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.strictlySortedInsert.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint32__Order.__default.strictlySortedInsert2.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.IndexOfFirstGt.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.IndexOfFirstGte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.MapPivotedUnion.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.PosEqLargestLteForAllElts.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.SomeElement.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.SortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.StrictlySortedAugment.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.lte.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.strictlySortedInsert.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Uint64__Order.__default.strictlySortedInsert2.smt2,,0.12
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.IndexOfFirstGt.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.IndexOfFirstGte.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.MapPivotedUnion.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.PosEqLargestLteForAllElts.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.SmallestElement.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.SortedAugment.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.StrictlySortedAugment.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.strictlySortedInsert.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Lexicographic__Byte__Order.__default.strictlySortedInsert2.smt2,,0.09
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.IndexOfFirstGt.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.IndexOfFirstGte.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.MapPivotedUnion.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.PosEqLargestLteForAllElts.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.SortedAugment.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.StrictlySortedAugment.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.ToElements.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.lte.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.ltedef.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.strictlySortedInsert.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded__Total__Order.__default.strictlySortedInsert2.smt2,,0.1
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.BiggestInSet.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.ExistsBiggestInSet.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.FlattenStrictlySorted.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IndexOfFirstGt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IndexOfFirstGtIsUnique.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IndexOfFirstGte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IndexOfFirstGteIsUnique.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IsSorted.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IsSortedImpliesLte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IsStrictlySorted.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IsStrictlySortedImpliesLt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IsStrictlySortedImpliesLtIndices.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IsStrictlySortedImpliesLte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.IsStrictlySortedInternal.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.LargestLt.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.LargestLtIsUnique.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.LargestLte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.LargestLteIsUnique.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.LargestLteIsUnique2.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.LargestLteSubsequence.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.MapPivotedUnion.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.MapSuccessor.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.Max.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.Min.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.NotMinimum.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.PosEqLargestLte.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.PosEqLargestLteForAllElts.smt2,,0.11
d_lvbkv/lib-Base-total_order.i.dfy.CheckWellformed__Upperbounded____Total____Order.Base____Order.Abs.__default.SeqSuccessor.smt2,,0.11
