benchmark,config,total_time,result,status
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-1111,1.8,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-2222,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-3333,1.82,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-4444,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-5555,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-6666,1.77,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-7777,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-8888,1.79,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-2.smt2,wopass-9999,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-1010,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-1111,,unknown,to
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-2222,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-3333,1.77,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-4444,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-5555,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-6666,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-7777,1.79,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-8888,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-20.smt2,wopass-9999,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-1010,1.81,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-1111,1.83,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-2222,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-3333,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-4444,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-5555,1.77,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-6666,1.67,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-7777,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-8888,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-21.smt2,wopass-9999,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-1010,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-1111,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-2222,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-3333,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-4444,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-5555,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-6666,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-7777,1.79,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-8888,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-22.smt2,wopass-9999,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-1010,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-1111,1.64,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-2222,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-3333,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-4444,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-5555,1.67,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-6666,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-7777,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-8888,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-23.smt2,wopass-9999,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-1010,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-1111,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-2222,1.64,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-3333,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-4444,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-5555,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-6666,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-7777,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-8888,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-24.smt2,wopass-9999,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-1010,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-1111,1.79,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-2222,1.79,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-3333,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-4444,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-5555,1.6,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-6666,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-7777,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-8888,1.79,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-25.smt2,wopass-9999,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-1010,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-1111,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-2222,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-3333,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-4444,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-5555,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-6666,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-7777,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-8888,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-26.smt2,wopass-9999,1.64,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-1010,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-1111,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-2222,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-3333,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-4444,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-5555,1.82,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-6666,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-7777,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-8888,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-27.smt2,wopass-9999,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-1010,1.8,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-1111,,unknown,to
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-2222,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-3333,1.6,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-4444,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-5555,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-6666,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-7777,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-8888,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-28.smt2,wopass-9999,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-1010,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-1111,1.67,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-2222,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-3333,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-4444,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-5555,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-6666,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-7777,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-8888,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-29.smt2,wopass-9999,1.85,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-1010,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-1111,1.77,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-2222,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-3333,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-4444,1.77,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-5555,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-6666,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-7777,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-8888,1.74,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-3.smt2,wopass-9999,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-1010,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-1111,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-2222,1.74,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-3333,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-4444,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-5555,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-6666,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-7777,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-8888,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-30.smt2,wopass-9999,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-1010,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-1111,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-2222,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-3333,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-4444,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-5555,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-6666,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-7777,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-8888,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-31.smt2,wopass-9999,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-1010,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-1111,1.67,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-2222,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-3333,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-4444,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-5555,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-6666,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-7777,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-8888,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-32.smt2,wopass-9999,1.76,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-1010,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-1111,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-2222,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-3333,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-4444,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-5555,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-6666,1.6,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-7777,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-8888,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-33.smt2,wopass-9999,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-1010,1.84,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-1111,1.81,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-2222,1.86,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-3333,1.81,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-4444,1.84,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-5555,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-6666,1.81,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-7777,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-8888,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-34.smt2,wopass-9999,1.87,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-1010,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-1111,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-2222,1.64,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-3333,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-4444,1.77,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-5555,1.77,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-6666,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-7777,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-8888,1.6,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-35.smt2,wopass-9999,1.79,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-1010,1.82,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-1111,1.92,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-2222,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-3333,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-4444,1.86,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-5555,1.81,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-6666,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-7777,1.85,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-8888,1.87,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-36.smt2,wopass-9999,1.92,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-1010,1.83,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-1111,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-2222,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-3333,1.74,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-4444,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-5555,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-6666,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-7777,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-8888,1.67,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-37.smt2,wopass-9999,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-1010,1.74,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-1111,1.83,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-2222,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-3333,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-4444,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-5555,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-6666,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-7777,1.86,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-8888,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-38.smt2,wopass-9999,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-1010,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-1111,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-2222,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-3333,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-4444,1.74,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-5555,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-6666,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-7777,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-8888,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-39.smt2,wopass-9999,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-1010,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-1111,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-2222,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-3333,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-4444,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-5555,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-6666,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-7777,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-8888,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-4.smt2,wopass-9999,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-1010,1.85,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-1111,1.81,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-2222,1.82,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-3333,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-4444,1.84,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-5555,1.9,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-6666,1.79,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-7777,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-8888,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-40.smt2,wopass-9999,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-1010,1.82,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-1111,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-2222,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-3333,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-4444,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-5555,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-6666,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-7777,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-8888,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-41.smt2,wopass-9999,1.65,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-1010,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-1111,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-2222,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-3333,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-4444,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-5555,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-6666,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-7777,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-8888,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-42.smt2,wopass-9999,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-1010,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-1111,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-2222,1.62,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-3333,1.67,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-4444,1.61,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-5555,1.64,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-6666,1.8,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-7777,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-8888,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-43.smt2,wopass-9999,1.83,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-1010,1.74,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-1111,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-2222,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-3333,1.66,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-4444,1.81,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-5555,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-6666,1.67,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-7777,1.63,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-8888,1.72,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-44.smt2,wopass-9999,1.73,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-1010,1.7,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-1111,1.83,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-2222,1.69,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-3333,1.75,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-4444,1.78,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-5555,1.68,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-6666,1.82,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-7777,1.71,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-8888,1.67,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-45.smt2,wopass-9999,1.82,unsat,ok
queries-ASN1.Spec.Value.BIT_STRING-46.smt2,wopass-1010,4.13,unknown,ok
queries-ASN1.Spec.Value.BIT_STRING-46.smt2,wopass-1111,3.56,unknown,ok
queries-ASN1.Spec.Value.BIT_STRING-46.smt2,wopass-2222,3.84,unknown,ok
queries-ASN1.Spec.Value.BIT_STRING-46.smt2,wopass-3333,3.8,unknown,ok
queries-ASN1.Spec.Value.BIT_STRING-46.smt2,wopass-4444,3.44,unknown,ok
queries-ASN1.Spec.Value.BIT_STRING-46.smt2,wopass-5555,4.04,unknown,ok
queries-ASN1.Spec.Value.BIT_STRING-46.smt2,wopass-6666,3.32,unknown,ok
queries-ASN1.Spec.Value.BIT_STRING-46.smt2,wopass-7777,3.61,unknown,ok
