benchmark,config,total_time,result,status
1538.8.smt2,wopass-3333,0.02,unsat,ok
1538.8.smt2,wopass-4444,0.02,unsat,ok
1538.8.smt2,wopass-5555,0.02,unsat,ok
1538.8.smt2,wopass-6666,0.02,unsat,ok
1538.8.smt2,wopass-7777,0.02,unsat,ok
1538.8.smt2,wopass-8888,0.02,unsat,ok
1538.8.smt2,wopass-9999,0.02,unsat,ok
1538.9.smt2,wopass-1010,4.04,unsat,ok
1538.9.smt2,wopass-1111,4.05,unsat,ok
1538.9.smt2,wopass-2222,4.45,unsat,ok
1538.9.smt2,wopass-3333,4.28,unsat,ok
1538.9.smt2,wopass-4444,3.73,unsat,ok
1538.9.smt2,wopass-5555,4.14,unsat,ok
1538.9.smt2,wopass-6666,4.09,unsat,ok
1538.9.smt2,wopass-7777,3.88,unsat,ok
1538.9.smt2,wopass-8888,4.09,unsat,ok
1538.9.smt2,wopass-9999,4.04,unsat,ok
1539.0.smt2,wopass-1010,0.03,unsat,ok
1539.0.smt2,wopass-1111,0.04,unsat,ok
1539.0.smt2,wopass-2222,0.04,unsat,ok
1539.0.smt2,wopass-3333,0.03,unsat,ok
1539.0.smt2,wopass-4444,0.04,unsat,ok
1539.0.smt2,wopass-5555,0.03,unsat,ok
1539.0.smt2,wopass-6666,0.03,unsat,ok
1539.0.smt2,wopass-7777,0.04,unsat,ok
1539.0.smt2,wopass-8888,0.03,unsat,ok
1539.0.smt2,wopass-9999,0.04,unsat,ok
1539.1.smt2,wopass-1010,0.01,unsat,ok
1539.1.smt2,wopass-1111,0.01,unsat,ok
1539.1.smt2,wopass-2222,0.01,unsat,ok
1539.1.smt2,wopass-3333,0.01,unsat,ok
1539.1.smt2,wopass-4444,0.01,unsat,ok
1539.1.smt2,wopass-5555,0.01,unsat,ok
1539.1.smt2,wopass-6666,0.01,unsat,ok
1539.1.smt2,wopass-7777,0.01,unsat,ok
1539.1.smt2,wopass-8888,0.01,unsat,ok
1539.1.smt2,wopass-9999,0.01,unsat,ok
1539.2.smt2,wopass-1010,0.01,unsat,ok
1539.2.smt2,wopass-1111,0.01,unsat,ok
1539.2.smt2,wopass-2222,0.01,unsat,ok
1539.2.smt2,wopass-3333,0.01,unsat,ok
1539.2.smt2,wopass-4444,0.01,unsat,ok
1539.2.smt2,wopass-5555,0.01,unsat,ok
1539.2.smt2,wopass-6666,0.01,unsat,ok
1539.2.smt2,wopass-7777,0.01,unsat,ok
1539.2.smt2,wopass-8888,0.01,unsat,ok
1539.2.smt2,wopass-9999,0.01,unsat,ok
1539.3.smt2,wopass-1010,0.01,unsat,ok
1539.3.smt2,wopass-1111,0.01,unsat,ok
1539.3.smt2,wopass-2222,0.01,unsat,ok
1539.3.smt2,wopass-3333,0.01,unsat,ok
1539.3.smt2,wopass-4444,0.01,unsat,ok
1539.3.smt2,wopass-5555,0.01,unsat,ok
1539.3.smt2,wopass-6666,0.01,unsat,ok
1539.3.smt2,wopass-7777,0.01,unsat,ok
1539.3.smt2,wopass-8888,0.01,unsat,ok
1539.3.smt2,wopass-9999,0.01,unsat,ok
1539.4.smt2,wopass-1010,0.01,unsat,ok
1539.4.smt2,wopass-1111,0.01,unsat,ok
1539.4.smt2,wopass-2222,0.01,unsat,ok
1539.4.smt2,wopass-3333,0.01,unsat,ok
1539.4.smt2,wopass-4444,0.01,unsat,ok
1539.4.smt2,wopass-5555,0.01,unsat,ok
1539.4.smt2,wopass-6666,0.01,unsat,ok
1539.4.smt2,wopass-7777,0.01,unsat,ok
1539.4.smt2,wopass-8888,0.01,unsat,ok
1539.4.smt2,wopass-9999,0.01,unsat,ok
1539.5.smt2,wopass-1010,0.01,unsat,ok
1539.5.smt2,wopass-1111,0.01,unsat,ok
1539.5.smt2,wopass-2222,0.01,unsat,ok
1539.5.smt2,wopass-3333,0.01,unsat,ok
1539.5.smt2,wopass-4444,0.01,unsat,ok
1539.5.smt2,wopass-5555,0.01,unsat,ok
1539.5.smt2,wopass-6666,0.01,unsat,ok
1539.5.smt2,wopass-7777,0.01,unsat,ok
1539.5.smt2,wopass-8888,0.01,unsat,ok
1539.5.smt2,wopass-9999,0.01,unsat,ok
1539.6.smt2,wopass-1010,0.01,unsat,ok
1539.6.smt2,wopass-1111,0.01,unsat,ok
1539.6.smt2,wopass-2222,0.01,unsat,ok
1539.6.smt2,wopass-3333,0.01,unsat,ok
1539.6.smt2,wopass-4444,0.01,unsat,ok
1539.6.smt2,wopass-5555,0.01,unsat,ok
1539.6.smt2,wopass-6666,0.01,unsat,ok
1539.6.smt2,wopass-7777,0.01,unsat,ok
1539.6.smt2,wopass-8888,0.01,unsat,ok
1539.6.smt2,wopass-9999,0.01,unsat,ok
1539.7.smt2,wopass-1010,0.01,unsat,ok
1539.7.smt2,wopass-1111,0.01,unsat,ok
1539.7.smt2,wopass-2222,0.01,unsat,ok
1539.7.smt2,wopass-3333,0.01,unsat,ok
1539.7.smt2,wopass-4444,0.01,unsat,ok
1539.7.smt2,wopass-5555,0.01,unsat,ok
1539.7.smt2,wopass-6666,0.01,unsat,ok
1539.7.smt2,wopass-7777,0.01,unsat,ok
1539.7.smt2,wopass-8888,0.01,unsat,ok
1539.7.smt2,wopass-9999,0.01,unsat,ok
1539.8.smt2,wopass-1010,0.01,unsat,ok
1539.8.smt2,wopass-1111,0.01,unsat,ok
1539.8.smt2,wopass-2222,0.01,unsat,ok
1539.8.smt2,wopass-3333,0.01,unsat,ok
1539.8.smt2,wopass-4444,0.01,unsat,ok
1539.8.smt2,wopass-5555,0.01,unsat,ok
1539.8.smt2,wopass-6666,0.01,unsat,ok
1539.8.smt2,wopass-7777,0.01,unsat,ok
1539.8.smt2,wopass-8888,0.01,unsat,ok
1539.8.smt2,wopass-9999,0.01,unsat,ok
1539.9.smt2,wopass-1010,0.01,unsat,ok
1539.9.smt2,wopass-1111,0.01,unsat,ok
1539.9.smt2,wopass-2222,0.01,unsat,ok
1539.9.smt2,wopass-3333,0.01,unsat,ok
1539.9.smt2,wopass-4444,0.01,unsat,ok
1539.9.smt2,wopass-5555,0.01,unsat,ok
1539.9.smt2,wopass-6666,0.01,unsat,ok
1539.9.smt2,wopass-7777,0.01,unsat,ok
1539.9.smt2,wopass-8888,0.01,unsat,ok
1539.9.smt2,wopass-9999,0.01,unsat,ok
1540.0.smt2,wopass-1010,0.01,unsat,ok
1540.0.smt2,wopass-1111,0.01,unsat,ok
1540.0.smt2,wopass-2222,0.01,unsat,ok
1540.0.smt2,wopass-3333,0.01,unsat,ok
1540.0.smt2,wopass-4444,0.01,unsat,ok
1540.0.smt2,wopass-5555,0.01,unsat,ok
1540.0.smt2,wopass-6666,0.01,unsat,ok
1540.0.smt2,wopass-7777,0.01,unsat,ok
1540.0.smt2,wopass-8888,0.01,unsat,ok
1540.0.smt2,wopass-9999,0.01,unsat,ok
1540.1.smt2,wopass-1010,0.02,unsat,ok
1540.1.smt2,wopass-1111,0.02,unsat,ok
1540.1.smt2,wopass-2222,0.02,unsat,ok
1540.1.smt2,wopass-3333,0.02,unsat,ok
1540.1.smt2,wopass-4444,0.02,unsat,ok
1540.1.smt2,wopass-5555,0.02,unsat,ok
1540.1.smt2,wopass-6666,0.02,unsat,ok
1540.1.smt2,wopass-7777,0.02,unsat,ok
1540.1.smt2,wopass-8888,0.02,unsat,ok
1540.1.smt2,wopass-9999,0.02,unsat,ok
1540.10.smt2,wopass-1010,0.02,unsat,ok
1540.10.smt2,wopass-1111,0.02,unsat,ok
1540.10.smt2,wopass-2222,0.02,unsat,ok
1540.10.smt2,wopass-3333,0.02,unsat,ok
1540.10.smt2,wopass-4444,0.02,unsat,ok
1540.10.smt2,wopass-5555,0.02,unsat,ok
1540.10.smt2,wopass-6666,0.02,unsat,ok
1540.10.smt2,wopass-7777,0.02,unsat,ok
1540.10.smt2,wopass-8888,0.02,unsat,ok
1540.10.smt2,wopass-9999,0.02,unsat,ok
1540.11.smt2,wopass-1010,0.02,unsat,ok
1540.11.smt2,wopass-1111,0.02,unsat,ok
1540.11.smt2,wopass-2222,0.02,unsat,ok
1540.11.smt2,wopass-3333,0.02,unsat,ok
1540.11.smt2,wopass-4444,0.02,unsat,ok
1540.11.smt2,wopass-5555,0.02,unsat,ok
1540.11.smt2,wopass-6666,0.02,unsat,ok
1540.11.smt2,wopass-7777,0.02,unsat,ok
1540.11.smt2,wopass-8888,0.02,unsat,ok
1540.11.smt2,wopass-9999,0.02,unsat,ok
1540.12.smt2,wopass-1010,3.18,unsat,ok
1540.12.smt2,wopass-1111,3.07,unsat,ok
1540.12.smt2,wopass-2222,2.97,unsat,ok
1540.12.smt2,wopass-3333,3.09,unsat,ok
1540.12.smt2,wopass-4444,3.04,unsat,ok
1540.12.smt2,wopass-5555,2.97,unsat,ok
1540.12.smt2,wopass-6666,2.84,unsat,ok
1540.12.smt2,wopass-7777,3.14,unsat,ok
1540.12.smt2,wopass-8888,2.87,unsat,ok
1540.12.smt2,wopass-9999,2.94,unsat,ok
1540.2.smt2,wopass-1010,0.02,unsat,ok
1540.2.smt2,wopass-1111,0.02,unsat,ok
1540.2.smt2,wopass-2222,0.02,unsat,ok
1540.2.smt2,wopass-3333,0.02,unsat,ok
1540.2.smt2,wopass-4444,0.02,unsat,ok
1540.2.smt2,wopass-5555,0.02,unsat,ok
1540.2.smt2,wopass-6666,0.02,unsat,ok
1540.2.smt2,wopass-7777,0.02,unsat,ok
1540.2.smt2,wopass-8888,0.02,unsat,ok
1540.2.smt2,wopass-9999,0.02,unsat,ok
1540.3.smt2,wopass-1010,0.02,unsat,ok
1540.3.smt2,wopass-1111,0.02,unsat,ok
1540.3.smt2,wopass-2222,0.02,unsat,ok
1540.3.smt2,wopass-3333,0.02,unsat,ok
1540.3.smt2,wopass-4444,0.02,unsat,ok
1540.3.smt2,wopass-5555,0.02,unsat,ok
1540.3.smt2,wopass-6666,0.02,unsat,ok
1540.3.smt2,wopass-7777,0.02,unsat,ok
1540.3.smt2,wopass-8888,0.02,unsat,ok
1540.3.smt2,wopass-9999,0.02,unsat,ok
1540.4.smt2,wopass-1010,0.02,unsat,ok
1540.4.smt2,wopass-1111,0.02,unsat,ok
1540.4.smt2,wopass-2222,0.02,unsat,ok
1540.4.smt2,wopass-3333,0.02,unsat,ok
1540.4.smt2,wopass-4444,0.02,unsat,ok
1540.4.smt2,wopass-5555,0.02,unsat,ok
1540.4.smt2,wopass-6666,0.02,unsat,ok
1540.4.smt2,wopass-7777,0.02,unsat,ok
1540.4.smt2,wopass-8888,0.02,unsat,ok
1540.4.smt2,wopass-9999,0.02,unsat,ok
1540.5.smt2,wopass-1010,0.02,unsat,ok
1540.5.smt2,wopass-1111,0.02,unsat,ok
1540.5.smt2,wopass-2222,0.02,unsat,ok
1540.5.smt2,wopass-3333,0.02,unsat,ok
1540.5.smt2,wopass-4444,0.02,unsat,ok
1540.5.smt2,wopass-5555,0.02,unsat,ok
1540.5.smt2,wopass-6666,0.02,unsat,ok
1540.5.smt2,wopass-7777,0.02,unsat,ok
1540.5.smt2,wopass-8888,0.02,unsat,ok
1540.5.smt2,wopass-9999,0.02,unsat,ok
1540.6.smt2,wopass-1010,0.02,unsat,ok
1540.6.smt2,wopass-1111,0.02,unsat,ok
1540.6.smt2,wopass-2222,0.02,unsat,ok
1540.6.smt2,wopass-3333,0.02,unsat,ok
1540.6.smt2,wopass-4444,0.02,unsat,ok
1540.6.smt2,wopass-5555,0.02,unsat,ok
1540.6.smt2,wopass-6666,0.02,unsat,ok
1540.6.smt2,wopass-7777,0.02,unsat,ok
1540.6.smt2,wopass-8888,0.02,unsat,ok
1540.6.smt2,wopass-9999,0.02,unsat,ok
1540.7.smt2,wopass-1010,0.02,unsat,ok
1540.7.smt2,wopass-1111,0.02,unsat,ok
1540.7.smt2,wopass-2222,0.02,unsat,ok
1540.7.smt2,wopass-3333,0.02,unsat,ok
1540.7.smt2,wopass-4444,0.02,unsat,ok
1540.7.smt2,wopass-5555,0.02,unsat,ok
1540.7.smt2,wopass-6666,0.02,unsat,ok
1540.7.smt2,wopass-7777,0.02,unsat,ok
1540.7.smt2,wopass-8888,0.02,unsat,ok
1540.7.smt2,wopass-9999,0.02,unsat,ok
1540.8.smt2,wopass-1010,0.02,unsat,ok
1540.8.smt2,wopass-1111,0.02,unsat,ok
1540.8.smt2,wopass-2222,0.02,unsat,ok
1540.8.smt2,wopass-3333,0.02,unsat,ok
1540.8.smt2,wopass-4444,0.02,unsat,ok
1540.8.smt2,wopass-5555,0.02,unsat,ok
1540.8.smt2,wopass-6666,0.02,unsat,ok
1540.8.smt2,wopass-7777,0.02,unsat,ok
1540.8.smt2,wopass-8888,0.02,unsat,ok
1540.8.smt2,wopass-9999,0.02,unsat,ok
1540.9.smt2,wopass-1010,3.36,unsat,ok
1540.9.smt2,wopass-1111,2.98,unsat,ok
1540.9.smt2,wopass-2222,2.98,unsat,ok
1540.9.smt2,wopass-3333,3.08,unsat,ok
1540.9.smt2,wopass-4444,2.96,unsat,ok
1540.9.smt2,wopass-5555,3.19,unsat,ok
1540.9.smt2,wopass-6666,3.08,unsat,ok
1540.9.smt2,wopass-7777,3.18,unsat,ok
1540.9.smt2,wopass-8888,3.08,unsat,ok
1540.9.smt2,wopass-9999,2.89,unsat,ok
1541.0.smt2,wopass-1010,0.01,unsat,ok
1541.0.smt2,wopass-1111,0.01,unsat,ok
1541.0.smt2,wopass-2222,0.01,unsat,ok
1541.0.smt2,wopass-3333,0.01,unsat,ok
1541.0.smt2,wopass-4444,0.01,unsat,ok
1541.0.smt2,wopass-5555,0.01,unsat,ok
1541.0.smt2,wopass-6666,0.01,unsat,ok
1541.0.smt2,wopass-7777,0.01,unsat,ok
1541.0.smt2,wopass-8888,0.01,unsat,ok
1541.0.smt2,wopass-9999,0.01,unsat,ok
1541.1.smt2,wopass-1010,0.01,unsat,ok
1541.1.smt2,wopass-1111,0.01,unsat,ok
1541.1.smt2,wopass-2222,0.01,unsat,ok
1541.1.smt2,wopass-3333,0.01,unsat,ok
1541.1.smt2,wopass-4444,0.01,unsat,ok
1541.1.smt2,wopass-5555,0.01,unsat,ok
1541.1.smt2,wopass-6666,0.01,unsat,ok
1541.1.smt2,wopass-7777,0.01,unsat,ok
1541.1.smt2,wopass-8888,0.01,unsat,ok
1541.1.smt2,wopass-9999,0.01,unsat,ok
1541.2.smt2,wopass-1010,0.02,unsat,ok
1541.2.smt2,wopass-1111,0.02,unsat,ok
1541.2.smt2,wopass-2222,0.02,unsat,ok
1541.2.smt2,wopass-3333,0.02,unsat,ok
1541.2.smt2,wopass-4444,0.02,unsat,ok
1541.2.smt2,wopass-5555,0.02,unsat,ok
1541.2.smt2,wopass-6666,0.02,unsat,ok
1541.2.smt2,wopass-7777,0.02,unsat,ok
1541.2.smt2,wopass-8888,0.02,unsat,ok
1541.2.smt2,wopass-9999,0.02,unsat,ok
1542.0.smt2,wopass-1010,2.59,unsat,ok
1542.0.smt2,wopass-1111,3.36,unsat,ok
1542.0.smt2,wopass-2222,3.0,unsat,ok
1542.0.smt2,wopass-3333,3.05,unsat,ok
1542.0.smt2,wopass-4444,2.5,unsat,ok
1542.0.smt2,wopass-5555,2.92,unsat,ok
1542.0.smt2,wopass-6666,2.99,unsat,ok
1542.0.smt2,wopass-7777,2.61,unsat,ok
1542.0.smt2,wopass-8888,2.68,unsat,ok
1542.0.smt2,wopass-9999,2.43,unsat,ok
1542.1.smt2,wopass-1010,0.02,unsat,ok
1542.1.smt2,wopass-1111,0.02,unsat,ok
1542.1.smt2,wopass-2222,0.02,unsat,ok
1542.1.smt2,wopass-3333,0.02,unsat,ok
1542.1.smt2,wopass-4444,0.02,unsat,ok
1542.1.smt2,wopass-5555,0.02,unsat,ok
1542.1.smt2,wopass-6666,0.02,unsat,ok
1542.1.smt2,wopass-7777,0.02,unsat,ok
1542.1.smt2,wopass-8888,0.02,unsat,ok
1542.1.smt2,wopass-9999,0.02,unsat,ok
1543.0.smt2,wopass-1010,0.01,unsat,ok
1543.0.smt2,wopass-1111,0.01,unsat,ok
1543.0.smt2,wopass-2222,0.01,unsat,ok
1543.0.smt2,wopass-3333,0.01,unsat,ok
1543.0.smt2,wopass-4444,0.01,unsat,ok
1543.0.smt2,wopass-5555,0.01,unsat,ok
1543.0.smt2,wopass-6666,0.01,unsat,ok
1543.0.smt2,wopass-7777,0.01,unsat,ok
1543.0.smt2,wopass-8888,0.01,unsat,ok
1543.0.smt2,wopass-9999,0.01,unsat,ok
1543.1.smt2,wopass-1010,0.02,unsat,ok
1543.1.smt2,wopass-1111,0.02,unsat,ok
1543.1.smt2,wopass-2222,0.02,unsat,ok
1543.1.smt2,wopass-3333,0.02,unsat,ok
1543.1.smt2,wopass-4444,0.02,unsat,ok
1543.1.smt2,wopass-5555,0.02,unsat,ok
1543.1.smt2,wopass-6666,0.02,unsat,ok
1543.1.smt2,wopass-7777,0.02,unsat,ok
1543.1.smt2,wopass-8888,0.02,unsat,ok
1543.1.smt2,wopass-9999,0.02,unsat,ok
1543.10.smt2,wopass-1010,0.02,unsat,ok
1543.10.smt2,wopass-1111,0.02,unsat,ok
1543.10.smt2,wopass-2222,0.02,unsat,ok
1543.10.smt2,wopass-3333,0.02,unsat,ok
1543.10.smt2,wopass-4444,0.02,unsat,ok
1543.10.smt2,wopass-5555,0.02,unsat,ok
1543.10.smt2,wopass-6666,0.02,unsat,ok
1543.10.smt2,wopass-7777,0.02,unsat,ok
1543.10.smt2,wopass-8888,0.02,unsat,ok
1543.10.smt2,wopass-9999,0.02,unsat,ok
1543.11.smt2,wopass-1010,1.78,unsat,ok
1543.11.smt2,wopass-1111,1.81,unsat,ok
1543.11.smt2,wopass-2222,1.89,unsat,ok
1543.11.smt2,wopass-3333,2.02,unsat,ok
1543.11.smt2,wopass-4444,1.78,unsat,ok
1543.11.smt2,wopass-5555,2.04,unsat,ok
1543.11.smt2,wopass-6666,1.96,unsat,ok
1543.11.smt2,wopass-7777,1.82,unsat,ok
1543.11.smt2,wopass-8888,1.73,unsat,ok
1543.11.smt2,wopass-9999,1.82,unsat,ok
1543.12.smt2,wopass-1010,0.02,unsat,ok
1543.12.smt2,wopass-1111,0.02,unsat,ok
1543.12.smt2,wopass-2222,0.02,unsat,ok
1543.12.smt2,wopass-3333,0.02,unsat,ok
1543.12.smt2,wopass-4444,0.02,unsat,ok
1543.12.smt2,wopass-5555,0.02,unsat,ok
1543.12.smt2,wopass-6666,0.02,unsat,ok
1543.12.smt2,wopass-7777,0.02,unsat,ok
1543.12.smt2,wopass-8888,0.02,unsat,ok
1543.12.smt2,wopass-9999,0.02,unsat,ok
1543.13.smt2,wopass-1010,0.02,unsat,ok
1543.13.smt2,wopass-1111,0.02,unsat,ok
1543.13.smt2,wopass-2222,0.02,unsat,ok
1543.13.smt2,wopass-3333,0.02,unsat,ok
1543.13.smt2,wopass-4444,0.02,unsat,ok
1543.13.smt2,wopass-5555,0.02,unsat,ok
1543.13.smt2,wopass-6666,0.02,unsat,ok
1543.13.smt2,wopass-7777,0.02,unsat,ok
1543.13.smt2,wopass-8888,0.02,unsat,ok
1543.13.smt2,wopass-9999,0.02,unsat,ok
1543.14.smt2,wopass-1010,1.71,unsat,ok
1543.14.smt2,wopass-1111,1.94,unsat,ok
1543.14.smt2,wopass-2222,1.76,unsat,ok
1543.14.smt2,wopass-3333,1.86,unsat,ok
1543.14.smt2,wopass-4444,1.96,unsat,ok
1543.14.smt2,wopass-5555,1.78,unsat,ok
1543.14.smt2,wopass-6666,1.94,unsat,ok
1543.14.smt2,wopass-7777,1.68,unsat,ok
1543.14.smt2,wopass-8888,1.8,unsat,ok
1543.14.smt2,wopass-9999,1.78,unsat,ok
1543.2.smt2,wopass-1010,0.03,unsat,ok
1543.2.smt2,wopass-1111,0.02,unsat,ok
1543.2.smt2,wopass-2222,0.02,unsat,ok
1543.2.smt2,wopass-3333,0.02,unsat,ok
1543.2.smt2,wopass-4444,0.02,unsat,ok
1543.2.smt2,wopass-5555,0.02,unsat,ok
1543.2.smt2,wopass-6666,0.02,unsat,ok
1543.2.smt2,wopass-7777,0.03,unsat,ok
1543.2.smt2,wopass-8888,0.03,unsat,ok
1543.2.smt2,wopass-9999,0.03,unsat,ok
1543.3.smt2,wopass-1010,0.02,unsat,ok
1543.3.smt2,wopass-1111,0.02,unsat,ok
1543.3.smt2,wopass-2222,0.02,unsat,ok
1543.3.smt2,wopass-3333,0.02,unsat,ok
1543.3.smt2,wopass-4444,0.02,unsat,ok
1543.3.smt2,wopass-5555,0.02,unsat,ok
1543.3.smt2,wopass-6666,0.02,unsat,ok
1543.3.smt2,wopass-7777,0.02,unsat,ok
1543.3.smt2,wopass-8888,0.02,unsat,ok
1543.3.smt2,wopass-9999,0.02,unsat,ok
1543.4.smt2,wopass-1010,20.65,unsat,ok
1543.4.smt2,wopass-1111,20.8,unsat,ok
1543.4.smt2,wopass-2222,21.43,unsat,ok
1543.4.smt2,wopass-3333,21.61,unsat,ok
1543.4.smt2,wopass-4444,21.31,unsat,ok
1543.4.smt2,wopass-5555,22.11,unsat,ok
1543.4.smt2,wopass-6666,21.38,unsat,ok
1543.4.smt2,wopass-7777,20.8,unsat,ok
1543.4.smt2,wopass-8888,21.31,unsat,ok
1543.4.smt2,wopass-9999,21.14,unsat,ok
1543.5.smt2,wopass-1010,0.02,unsat,ok
1543.5.smt2,wopass-1111,0.02,unsat,ok
1543.5.smt2,wopass-2222,0.02,unsat,ok
1543.5.smt2,wopass-3333,0.02,unsat,ok
1543.5.smt2,wopass-4444,0.02,unsat,ok
1543.5.smt2,wopass-5555,0.02,unsat,ok
1543.5.smt2,wopass-6666,0.02,unsat,ok
1543.5.smt2,wopass-7777,0.02,unsat,ok
1543.5.smt2,wopass-8888,0.02,unsat,ok
1543.5.smt2,wopass-9999,0.02,unsat,ok
1543.6.smt2,wopass-1010,0.02,unsat,ok
1543.6.smt2,wopass-1111,0.02,unsat,ok
1543.6.smt2,wopass-2222,0.02,unsat,ok
1543.6.smt2,wopass-3333,0.03,unsat,ok
1543.6.smt2,wopass-4444,0.02,unsat,ok
1543.6.smt2,wopass-5555,0.03,unsat,ok
1543.6.smt2,wopass-6666,0.02,unsat,ok
1543.6.smt2,wopass-7777,0.02,unsat,ok
1543.6.smt2,wopass-8888,0.02,unsat,ok
1543.6.smt2,wopass-9999,0.02,unsat,ok
1543.7.smt2,wopass-1010,0.02,unsat,ok
1543.7.smt2,wopass-1111,0.02,unsat,ok
1543.7.smt2,wopass-2222,0.02,unsat,ok
1543.7.smt2,wopass-3333,0.02,unsat,ok
1543.7.smt2,wopass-4444,0.02,unsat,ok
1543.7.smt2,wopass-5555,0.02,unsat,ok
1543.7.smt2,wopass-6666,0.02,unsat,ok
1543.7.smt2,wopass-7777,0.02,unsat,ok
1543.7.smt2,wopass-8888,0.02,unsat,ok
1543.7.smt2,wopass-9999,0.02,unsat,ok
1543.8.smt2,wopass-1010,18.75,unsat,ok
1543.8.smt2,wopass-1111,19.49,unsat,ok
1543.8.smt2,wopass-2222,21.69,unsat,ok
1543.8.smt2,wopass-3333,19.17,unsat,ok
1543.8.smt2,wopass-4444,22.16,unsat,ok
1543.8.smt2,wopass-5555,19.12,unsat,ok
1543.8.smt2,wopass-6666,21.67,unsat,ok
1543.8.smt2,wopass-7777,21.57,unsat,ok
1543.8.smt2,wopass-8888,19.0,unsat,ok
1543.8.smt2,wopass-9999,19.25,unsat,ok
1543.9.smt2,wopass-1010,0.02,unsat,ok
1543.9.smt2,wopass-1111,0.02,unsat,ok
1543.9.smt2,wopass-2222,0.02,unsat,ok
1543.9.smt2,wopass-3333,0.02,unsat,ok
1543.9.smt2,wopass-4444,0.02,unsat,ok
1543.9.smt2,wopass-5555,0.02,unsat,ok
1543.9.smt2,wopass-6666,0.02,unsat,ok
1543.9.smt2,wopass-7777,0.02,unsat,ok
1543.9.smt2,wopass-8888,0.02,unsat,ok
1543.9.smt2,wopass-9999,0.02,unsat,ok
1544.0.smt2,wopass-1010,0.03,unsat,ok
1544.0.smt2,wopass-1111,0.03,unsat,ok
1544.0.smt2,wopass-2222,0.03,unsat,ok
1544.0.smt2,wopass-3333,0.03,unsat,ok
1544.0.smt2,wopass-4444,0.03,unsat,ok
1544.0.smt2,wopass-5555,0.03,unsat,ok
1544.0.smt2,wopass-6666,0.04,unsat,ok
1544.0.smt2,wopass-7777,0.03,unsat,ok
1544.0.smt2,wopass-8888,0.03,unsat,ok
1544.0.smt2,wopass-9999,0.03,unsat,ok
1544.1.smt2,wopass-1010,0.03,unsat,ok
1544.1.smt2,wopass-1111,0.03,unsat,ok
1544.1.smt2,wopass-2222,0.03,unsat,ok
1544.1.smt2,wopass-3333,0.03,unsat,ok
1544.1.smt2,wopass-4444,0.03,unsat,ok
1544.1.smt2,wopass-5555,0.03,unsat,ok
1544.1.smt2,wopass-6666,0.03,unsat,ok
1544.1.smt2,wopass-7777,0.03,unsat,ok
1544.1.smt2,wopass-8888,0.03,unsat,ok
1544.1.smt2,wopass-9999,0.03,unsat,ok
1544.2.smt2,wopass-1010,0.03,unsat,ok
1544.2.smt2,wopass-1111,0.03,unsat,ok
1544.2.smt2,wopass-2222,0.03,unsat,ok
1544.2.smt2,wopass-3333,0.03,unsat,ok
1544.2.smt2,wopass-4444,0.03,unsat,ok
1544.2.smt2,wopass-5555,0.03,unsat,ok
1544.2.smt2,wopass-6666,0.03,unsat,ok
1544.2.smt2,wopass-7777,0.03,unsat,ok
1544.2.smt2,wopass-8888,0.03,unsat,ok
1544.2.smt2,wopass-9999,0.03,unsat,ok
1544.3.smt2,wopass-1010,0.04,unsat,ok
1544.3.smt2,wopass-1111,0.03,unsat,ok
1544.3.smt2,wopass-2222,0.03,unsat,ok
1544.3.smt2,wopass-3333,0.04,unsat,ok
1544.3.smt2,wopass-4444,0.03,unsat,ok
1544.3.smt2,wopass-5555,0.03,unsat,ok
1544.3.smt2,wopass-6666,0.03,unsat,ok
1544.3.smt2,wopass-7777,0.03,unsat,ok
1544.3.smt2,wopass-8888,0.04,unsat,ok
1544.3.smt2,wopass-9999,0.03,unsat,ok
1544.4.smt2,wopass-1010,0.04,unsat,ok
1544.4.smt2,wopass-1111,0.03,unsat,ok
1544.4.smt2,wopass-2222,0.03,unsat,ok
1544.4.smt2,wopass-3333,0.03,unsat,ok
1544.4.smt2,wopass-4444,0.03,unsat,ok
1544.4.smt2,wopass-5555,0.03,unsat,ok
1544.4.smt2,wopass-6666,0.03,unsat,ok
1544.4.smt2,wopass-7777,0.03,unsat,ok
1544.4.smt2,wopass-8888,0.04,unsat,ok
1544.4.smt2,wopass-9999,0.03,unsat,ok
1544.5.smt2,wopass-1010,0.03,unsat,ok
1544.5.smt2,wopass-1111,0.03,unsat,ok
1544.5.smt2,wopass-2222,0.03,unsat,ok
1544.5.smt2,wopass-3333,0.03,unsat,ok
1544.5.smt2,wopass-4444,0.03,unsat,ok
1544.5.smt2,wopass-5555,0.04,unsat,ok
1544.5.smt2,wopass-6666,0.03,unsat,ok
1544.5.smt2,wopass-7777,0.03,unsat,ok
1544.5.smt2,wopass-8888,0.03,unsat,ok
1544.5.smt2,wopass-9999,0.03,unsat,ok
1544.6.smt2,wopass-1010,0.03,unsat,ok
1544.6.smt2,wopass-1111,0.04,unsat,ok
1544.6.smt2,wopass-2222,0.03,unsat,ok
1544.6.smt2,wopass-3333,0.03,unsat,ok
1544.6.smt2,wopass-4444,0.03,unsat,ok
1544.6.smt2,wopass-5555,0.03,unsat,ok
1544.6.smt2,wopass-6666,0.03,unsat,ok
1544.6.smt2,wopass-7777,0.03,unsat,ok
1544.6.smt2,wopass-8888,0.04,unsat,ok
1544.6.smt2,wopass-9999,0.03,unsat,ok
